"StichtagDatJahr","QuarSort","QuarLang","KreisSort","KreisLang","HHtypSort","HHtypLang","AnzHH","AnzBestWir"
2021,42,"Langstrasse",4,"Kreis 4",5,"Ehepaar ohne Kinder",383,766
2021,42,"Langstrasse",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",52,104
2021,42,"Langstrasse",4,"Kreis 4",7,"Ein-Elternhaushalt",119,273
2021,42,"Langstrasse",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",284,1016
2021,42,"Langstrasse",4,"Kreis 4",10,"Paar mit Kind(ern)",120,409
2021,42,"Langstrasse",4,"Kreis 4",11,"Patchwork-Haushalt",35,111
2021,42,"Langstrasse",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",453,1543
2021,42,"Langstrasse",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",56,258
2021,42,"Langstrasse",4,"Kreis 4",14,"Generationenhaushalt",20,103
2021,44,"Hard",4,"Kreis 4",1,"Einpersonenhaushalt",3057,3057
2021,44,"Hard",4,"Kreis 4",4,"Zweipersonenhaushalt",1292,2584
2021,44,"Hard",4,"Kreis 4",5,"Ehepaar ohne Kinder",468,936
2021,44,"Hard",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",26,52
2021,44,"Hard",4,"Kreis 4",7,"Ein-Elternhaushalt",346,834
2021,44,"Hard",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",661,2490
2021,44,"Hard",4,"Kreis 4",9,"Eingetragenes Paar mit Kind(ern)",1,3
2021,44,"Hard",4,"Kreis 4",10,"Paar mit Kind(ern)",158,563
2021,44,"Hard",4,"Kreis 4",11,"Patchwork-Haushalt",40,125
2021,44,"Hard",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",350,1137
2021,44,"Hard",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",75,340
2021,44,"Hard",4,"Kreis 4",14,"Generationenhaushalt",42,206
2021,44,"Hard",4,"Kreis 4",15,"Familien-Verbund",1,5
2021,51,"Gewerbeschule",5,"Kreis 5",1,"Einpersonenhaushalt",2420,2420
2021,51,"Gewerbeschule",5,"Kreis 5",4,"Zweipersonenhaushalt",1102,2204
2021,51,"Gewerbeschule",5,"Kreis 5",5,"Ehepaar ohne Kinder",331,662
2021,51,"Gewerbeschule",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",32,64
2021,51,"Gewerbeschule",5,"Kreis 5",7,"Ein-Elternhaushalt",197,489
2021,51,"Gewerbeschule",5,"Kreis 5",8,"Ehepaar mit Kind(ern)",386,1460
2021,51,"Gewerbeschule",5,"Kreis 5",10,"Paar mit Kind(ern)",131,467
2021,51,"Gewerbeschule",5,"Kreis 5",11,"Patchwork-Haushalt",30,95
2021,51,"Gewerbeschule",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",280,953
2021,51,"Gewerbeschule",5,"Kreis 5",13,"Wohngemeinschaft mit Kind(ern)",61,281
2021,51,"Gewerbeschule",5,"Kreis 5",14,"Generationenhaushalt",28,153
2021,52,"Escher Wyss",5,"Kreis 5",1,"Einpersonenhaushalt",1099,1099
2021,52,"Escher Wyss",5,"Kreis 5",4,"Zweipersonenhaushalt",704,1408
2021,52,"Escher Wyss",5,"Kreis 5",5,"Ehepaar ohne Kinder",294,588
2021,52,"Escher Wyss",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",50,100
2021,52,"Escher Wyss",5,"Kreis 5",7,"Ein-Elternhaushalt",87,199
2021,52,"Escher Wyss",5,"Kreis 5",8,"Ehepaar mit Kind(ern)",335,1205
2021,52,"Escher Wyss",5,"Kreis 5",9,"Eingetragenes Paar mit Kind(ern)",3,11
2021,52,"Escher Wyss",5,"Kreis 5",10,"Paar mit Kind(ern)",125,431
2021,52,"Escher Wyss",5,"Kreis 5",11,"Patchwork-Haushalt",22,77
2021,52,"Escher Wyss",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",242,807
2021,52,"Escher Wyss",5,"Kreis 5",13,"Wohngemeinschaft mit Kind(ern)",40,201
2021,52,"Escher Wyss",5,"Kreis 5",14,"Generationenhaushalt",6,29
2021,61,"Unterstrass",6,"Kreis 6",1,"Einpersonenhaushalt",5001,5001
2021,61,"Unterstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",2133,4266
2021,61,"Unterstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",1154,2308
2021,61,"Unterstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",62,124
2021,61,"Unterstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",545,1328
2021,61,"Unterstrass",6,"Kreis 6",8,"Ehepaar mit Kind(ern)",1708,6544
2021,61,"Unterstrass",6,"Kreis 6",9,"Eingetragenes Paar mit Kind(ern)",4,13
2021,61,"Unterstrass",6,"Kreis 6",10,"Paar mit Kind(ern)",455,1624
2021,61,"Unterstrass",6,"Kreis 6",11,"Patchwork-Haushalt",42,140
2021,61,"Unterstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",556,1874
2021,61,"Unterstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kind(ern)",134,590
2021,61,"Unterstrass",6,"Kreis 6",14,"Generationenhaushalt",23,103
2021,63,"Oberstrass",6,"Kreis 6",1,"Einpersonenhaushalt",2516,2516
2021,63,"Oberstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",746,1492
2021,63,"Oberstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",601,1202
2021,63,"Oberstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",22,44
2021,63,"Oberstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",199,474
2021,63,"Oberstrass",6,"Kreis 6",8,"Ehepaar mit Kind(ern)",722,2703
2021,63,"Oberstrass",6,"Kreis 6",9,"Eingetragenes Paar mit Kind(ern)",1,3
2021,63,"Oberstrass",6,"Kreis 6",10,"Paar mit Kind(ern)",185,659
2021,63,"Oberstrass",6,"Kreis 6",11,"Patchwork-Haushalt",12,41
2021,63,"Oberstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",233,833
2021,63,"Oberstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kind(ern)",64,283
2021,63,"Oberstrass",6,"Kreis 6",14,"Generationenhaushalt",10,56
2021,71,"Fluntern",7,"Kreis 7",1,"Einpersonenhaushalt",1521,1521
2021,71,"Fluntern",7,"Kreis 7",4,"Zweipersonenhaushalt",423,846
2021,71,"Fluntern",7,"Kreis 7",5,"Ehepaar ohne Kinder",613,1226
2021,71,"Fluntern",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",28,56
2021,71,"Fluntern",7,"Kreis 7",7,"Ein-Elternhaushalt",173,435
2021,71,"Fluntern",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",734,2777
2021,71,"Fluntern",7,"Kreis 7",9,"Eingetragenes Paar mit Kind(ern)",1,4
2021,71,"Fluntern",7,"Kreis 7",10,"Paar mit Kind(ern)",119,417
2021,71,"Fluntern",7,"Kreis 7",11,"Patchwork-Haushalt",22,84
2021,71,"Fluntern",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",164,584
2021,71,"Fluntern",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",77,346
2021,71,"Fluntern",7,"Kreis 7",14,"Generationenhaushalt",13,62
2021,71,"Fluntern",7,"Kreis 7",15,"Familien-Verbund",1,5
2021,72,"Hottingen",7,"Kreis 7",1,"Einpersonenhaushalt",2429,2429
2021,72,"Hottingen",7,"Kreis 7",4,"Zweipersonenhaushalt",744,1488
2021,72,"Hottingen",7,"Kreis 7",5,"Ehepaar ohne Kinder",632,1264
2021,72,"Hottingen",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",30,60
2021,72,"Hottingen",7,"Kreis 7",7,"Ein-Elternhaushalt",215,517
2021,72,"Hottingen",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",822,3102
2021,72,"Hottingen",7,"Kreis 7",10,"Paar mit Kind(ern)",183,652
2021,72,"Hottingen",7,"Kreis 7",11,"Patchwork-Haushalt",26,87
2021,72,"Hottingen",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",189,661
2021,72,"Hottingen",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",95,450
2021,72,"Hottingen",7,"Kreis 7",14,"Generationenhaushalt",15,74
2021,73,"Hirslanden",7,"Kreis 7",1,"Einpersonenhaushalt",1782,1782
2021,73,"Hirslanden",7,"Kreis 7",4,"Zweipersonenhaushalt",515,1030
2021,73,"Hirslanden",7,"Kreis 7",5,"Ehepaar ohne Kinder",413,826
2021,73,"Hirslanden",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",14,28
2021,73,"Hirslanden",7,"Kreis 7",7,"Ein-Elternhaushalt",153,352
2021,73,"Hirslanden",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",463,1716
2021,73,"Hirslanden",7,"Kreis 7",10,"Paar mit Kind(ern)",109,384
2021,73,"Hirslanden",7,"Kreis 7",11,"Patchwork-Haushalt",15,48
2021,73,"Hirslanden",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",131,435
2021,73,"Hirslanden",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",52,264
2021,73,"Hirslanden",7,"Kreis 7",14,"Generationenhaushalt",12,64
2021,74,"Witikon",7,"Kreis 7",1,"Einpersonenhaushalt",2289,2289
2021,74,"Witikon",7,"Kreis 7",4,"Zweipersonenhaushalt",550,1100
2021,74,"Witikon",7,"Kreis 7",5,"Ehepaar ohne Kinder",876,1752
2021,74,"Witikon",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",18,36
2021,74,"Witikon",7,"Kreis 7",7,"Ein-Elternhaushalt",274,661
2021,74,"Witikon",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",925,3532
2021,74,"Witikon",7,"Kreis 7",9,"Eingetragenes Paar mit Kind(ern)",2,6
2021,74,"Witikon",7,"Kreis 7",10,"Paar mit Kind(ern)",135,480
2021,74,"Witikon",7,"Kreis 7",11,"Patchwork-Haushalt",17,58
2021,74,"Witikon",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",136,457
2021,74,"Witikon",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",83,380
2021,74,"Witikon",7,"Kreis 7",14,"Generationenhaushalt",14,68
2021,81,"Seefeld",8,"Kreis 8",1,"Einpersonenhaushalt",1768,1768
2021,81,"Seefeld",8,"Kreis 8",4,"Zweipersonenhaushalt",521,1042
2021,81,"Seefeld",8,"Kreis 8",5,"Ehepaar ohne Kinder",307,614
2021,81,"Seefeld",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",15,30
2021,81,"Seefeld",8,"Kreis 8",7,"Ein-Elternhaushalt",128,310
2021,81,"Seefeld",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",312,1134
2021,81,"Seefeld",8,"Kreis 8",9,"Eingetragenes Paar mit Kind(ern)",1,4
2021,81,"Seefeld",8,"Kreis 8",10,"Paar mit Kind(ern)",82,283
2021,81,"Seefeld",8,"Kreis 8",11,"Patchwork-Haushalt",11,35
2021,81,"Seefeld",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",106,352
2021,81,"Seefeld",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",43,194
2021,81,"Seefeld",8,"Kreis 8",14,"Generationenhaushalt",5,27
2021,82,"Mühlebach",8,"Kreis 8",1,"Einpersonenhaushalt",1790,1790
2021,82,"Mühlebach",8,"Kreis 8",4,"Zweipersonenhaushalt",508,1016
2021,82,"Mühlebach",8,"Kreis 8",5,"Ehepaar ohne Kinder",329,658
2021,82,"Mühlebach",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",13,26
2021,82,"Mühlebach",8,"Kreis 8",7,"Ein-Elternhaushalt",124,293
2021,82,"Mühlebach",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",357,1313
2021,82,"Mühlebach",8,"Kreis 8",10,"Paar mit Kind(ern)",65,228
2021,82,"Mühlebach",8,"Kreis 8",11,"Patchwork-Haushalt",14,48
2021,82,"Mühlebach",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",117,401
2021,82,"Mühlebach",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",58,275
2021,82,"Mühlebach",8,"Kreis 8",14,"Generationenhaushalt",11,51
2021,83,"Weinegg",8,"Kreis 8",1,"Einpersonenhaushalt",1089,1089
2021,83,"Weinegg",8,"Kreis 8",4,"Zweipersonenhaushalt",347,694
2021,83,"Weinegg",8,"Kreis 8",5,"Ehepaar ohne Kinder",301,602
2021,83,"Weinegg",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",14,28
2021,83,"Weinegg",8,"Kreis 8",7,"Ein-Elternhaushalt",119,282
2021,83,"Weinegg",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",361,1346
2021,83,"Weinegg",8,"Kreis 8",9,"Eingetragenes Paar mit Kind(ern)",1,3
2021,83,"Weinegg",8,"Kreis 8",10,"Paar mit Kind(ern)",58,199
2021,83,"Weinegg",8,"Kreis 8",11,"Patchwork-Haushalt",12,38
2021,83,"Weinegg",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",82,262
2021,83,"Weinegg",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",59,303
2021,83,"Weinegg",8,"Kreis 8",14,"Generationenhaushalt",10,50
2021,91,"Albisrieden",9,"Kreis 9",1,"Einpersonenhaushalt",4776,4776
2021,91,"Albisrieden",9,"Kreis 9",4,"Zweipersonenhaushalt",1512,3024
2021,91,"Albisrieden",9,"Kreis 9",5,"Ehepaar ohne Kinder",1363,2726
2021,91,"Albisrieden",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",49,98
2021,91,"Albisrieden",9,"Kreis 9",7,"Ein-Elternhaushalt",521,1237
2021,91,"Albisrieden",9,"Kreis 9",8,"Ehepaar mit Kind(ern)",1722,6405
2021,91,"Albisrieden",9,"Kreis 9",9,"Eingetragenes Paar mit Kind(ern)",2,8
2021,91,"Albisrieden",9,"Kreis 9",10,"Paar mit Kind(ern)",452,1613
2021,91,"Albisrieden",9,"Kreis 9",11,"Patchwork-Haushalt",42,135
2021,91,"Albisrieden",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",281,955
2021,91,"Albisrieden",9,"Kreis 9",13,"Wohngemeinschaft mit Kind(ern)",133,640
2021,91,"Albisrieden",9,"Kreis 9",14,"Generationenhaushalt",47,239
2021,91,"Albisrieden",9,"Kreis 9",15,"Familien-Verbund",1,5
2021,92,"Altstetten",9,"Kreis 9",1,"Einpersonenhaushalt",7893,7893
2021,92,"Altstetten",9,"Kreis 9",4,"Zweipersonenhaushalt",2562,5124
2021,92,"Altstetten",9,"Kreis 9",5,"Ehepaar ohne Kinder",2038,4076
2021,92,"Altstetten",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",81,162
2021,92,"Altstetten",9,"Kreis 9",7,"Ein-Elternhaushalt",772,1890
2021,92,"Altstetten",9,"Kreis 9",8,"Ehepaar mit Kind(ern)",2457,9202
2021,92,"Altstetten",9,"Kreis 9",9,"Eingetragenes Paar mit Kind(ern)",3,13
2021,92,"Altstetten",9,"Kreis 9",10,"Paar mit Kind(ern)",416,1433
2021,92,"Altstetten",9,"Kreis 9",11,"Patchwork-Haushalt",97,326
2021,92,"Altstetten",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",637,2161
2021,92,"Altstetten",9,"Kreis 9",13,"Wohngemeinschaft mit Kind(ern)",228,1107
2021,92,"Altstetten",9,"Kreis 9",14,"Generationenhaushalt",91,453
2021,101,"Höngg",10,"Kreis 10",1,"Einpersonenhaushalt",4629,4629
2021,101,"Höngg",10,"Kreis 10",4,"Zweipersonenhaushalt",1525,3050
2021,101,"Höngg",10,"Kreis 10",5,"Ehepaar ohne Kinder",1566,3132
2021,101,"Höngg",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",45,90
2021,101,"Höngg",10,"Kreis 10",7,"Ein-Elternhaushalt",610,1490
2021,101,"Höngg",10,"Kreis 10",8,"Ehepaar mit Kind(ern)",1882,7068
2021,101,"Höngg",10,"Kreis 10",9,"Eingetragenes Paar mit Kind(ern)",3,13
2021,101,"Höngg",10,"Kreis 10",10,"Paar mit Kind(ern)",385,1370
2021,101,"Höngg",10,"Kreis 10",11,"Patchwork-Haushalt",43,141
2021,101,"Höngg",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",342,1170
2021,101,"Höngg",10,"Kreis 10",13,"Wohngemeinschaft mit Kind(ern)",149,717
2021,101,"Höngg",10,"Kreis 10",14,"Generationenhaushalt",32,163
2021,101,"Höngg",10,"Kreis 10",15,"Familien-Verbund",1,4
2021,102,"Wipkingen",10,"Kreis 10",1,"Einpersonenhaushalt",4285,4285
2021,102,"Wipkingen",10,"Kreis 10",4,"Zweipersonenhaushalt",1623,3246
2021,102,"Wipkingen",10,"Kreis 10",5,"Ehepaar ohne Kinder",676,1352
2021,102,"Wipkingen",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",55,110
2021,102,"Wipkingen",10,"Kreis 10",7,"Ein-Elternhaushalt",363,840
2021,102,"Wipkingen",10,"Kreis 10",8,"Ehepaar mit Kind(ern)",857,3176
2021,102,"Wipkingen",10,"Kreis 10",9,"Eingetragenes Paar mit Kind(ern)",1,3
2021,102,"Wipkingen",10,"Kreis 10",10,"Paar mit Kind(ern)",354,1254
2021,102,"Wipkingen",10,"Kreis 10",11,"Patchwork-Haushalt",27,91
2021,102,"Wipkingen",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",319,1088
2021,102,"Wipkingen",10,"Kreis 10",13,"Wohngemeinschaft mit Kind(ern)",95,466
2021,102,"Wipkingen",10,"Kreis 10",14,"Generationenhaushalt",20,90
2021,111,"Affoltern",11,"Kreis 11",1,"Einpersonenhaushalt",4310,4310
2021,111,"Affoltern",11,"Kreis 11",4,"Zweipersonenhaushalt",1315,2630
2021,111,"Affoltern",11,"Kreis 11",5,"Ehepaar ohne Kinder",1602,3204
2021,111,"Affoltern",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",28,56
2021,111,"Affoltern",11,"Kreis 11",7,"Ein-Elternhaushalt",791,2002
2021,111,"Affoltern",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",2404,9162
2021,111,"Affoltern",11,"Kreis 11",9,"Eingetragenes Paar mit Kind(ern)",3,11
2021,111,"Affoltern",11,"Kreis 11",10,"Paar mit Kind(ern)",292,1049
2021,111,"Affoltern",11,"Kreis 11",11,"Patchwork-Haushalt",69,235
2021,111,"Affoltern",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",418,1403
2021,111,"Affoltern",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",214,947
2021,111,"Affoltern",11,"Kreis 11",14,"Generationenhaushalt",113,584
2021,115,"Oerlikon",11,"Kreis 11",1,"Einpersonenhaushalt",5210,5210
2021,115,"Oerlikon",11,"Kreis 11",4,"Zweipersonenhaushalt",2066,4132
2021,115,"Oerlikon",11,"Kreis 11",5,"Ehepaar ohne Kinder",1178,2356
2021,115,"Oerlikon",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",62,124
2021,115,"Oerlikon",11,"Kreis 11",7,"Ein-Elternhaushalt",452,1147
2021,115,"Oerlikon",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",1450,5400
2021,115,"Oerlikon",11,"Kreis 11",9,"Eingetragenes Paar mit Kind(ern)",2,7
2021,115,"Oerlikon",11,"Kreis 11",10,"Paar mit Kind(ern)",269,947
2021,115,"Oerlikon",11,"Kreis 11",11,"Patchwork-Haushalt",44,147
2021,115,"Oerlikon",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",678,2263
2021,115,"Oerlikon",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",127,613
2021,115,"Oerlikon",11,"Kreis 11",14,"Generationenhaushalt",31,157
2021,119,"Seebach",11,"Kreis 11",1,"Einpersonenhaushalt",5063,5063
2021,119,"Seebach",11,"Kreis 11",4,"Zweipersonenhaushalt",1627,3254
2021,119,"Seebach",11,"Kreis 11",5,"Ehepaar ohne Kinder",1592,3184
2021,119,"Seebach",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",54,108
2021,119,"Seebach",11,"Kreis 11",7,"Ein-Elternhaushalt",641,1606
2021,119,"Seebach",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",2177,8248
2021,119,"Seebach",11,"Kreis 11",10,"Paar mit Kind(ern)",246,861
2021,119,"Seebach",11,"Kreis 11",11,"Patchwork-Haushalt",69,228
2021,119,"Seebach",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",570,1949
2021,119,"Seebach",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",208,920
2021,119,"Seebach",11,"Kreis 11",14,"Generationenhaushalt",80,426
2021,119,"Seebach",11,"Kreis 11",15,"Familien-Verbund",1,5
2021,121,"Saatlen",12,"Kreis 12",1,"Einpersonenhaushalt",1050,1050
2021,121,"Saatlen",12,"Kreis 12",4,"Zweipersonenhaushalt",372,744
2021,121,"Saatlen",12,"Kreis 12",5,"Ehepaar ohne Kinder",420,840
2021,121,"Saatlen",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",7,14
2021,121,"Saatlen",12,"Kreis 12",7,"Ein-Elternhaushalt",315,856
2021,121,"Saatlen",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",900,3668
2021,121,"Saatlen",12,"Kreis 12",9,"Eingetragenes Paar mit Kind(ern)",1,4
2021,121,"Saatlen",12,"Kreis 12",10,"Paar mit Kind(ern)",111,414
2021,121,"Saatlen",12,"Kreis 12",11,"Patchwork-Haushalt",29,102
2021,121,"Saatlen",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",156,595
2021,121,"Saatlen",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",65,337
2021,121,"Saatlen",12,"Kreis 12",14,"Generationenhaushalt",25,134
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",1,"Einpersonenhaushalt",2528,2528
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",4,"Zweipersonenhaushalt",731,1462
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",5,"Ehepaar ohne Kinder",691,1382
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",17,34
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",7,"Ein-Elternhaushalt",315,758
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",765,2846
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",10,"Paar mit Kind(ern)",99,366
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",11,"Patchwork-Haushalt",19,65
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",275,917
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",71,311
2021,122,"Schwamendingen-Mitte",12,"Kreis 12",14,"Generationenhaushalt",37,180
2021,123,"Hirzenbach",12,"Kreis 12",1,"Einpersonenhaushalt",2316,2316
2021,123,"Hirzenbach",12,"Kreis 12",4,"Zweipersonenhaushalt",702,1404
2021,123,"Hirzenbach",12,"Kreis 12",5,"Ehepaar ohne Kinder",731,1462
2021,123,"Hirzenbach",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",8,16
2021,123,"Hirzenbach",12,"Kreis 12",7,"Ein-Elternhaushalt",404,1032
2021,123,"Hirzenbach",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",1170,4474
2021,123,"Hirzenbach",12,"Kreis 12",9,"Eingetragenes Paar mit Kind(ern)",1,4
2021,123,"Hirzenbach",12,"Kreis 12",10,"Paar mit Kind(ern)",117,434
2021,123,"Hirzenbach",12,"Kreis 12",11,"Patchwork-Haushalt",32,106
2021,123,"Hirzenbach",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",202,666
2021,123,"Hirzenbach",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",95,444
2021,123,"Hirzenbach",12,"Kreis 12",14,"Generationenhaushalt",34,163
2021,123,"Hirzenbach",12,"Kreis 12",15,"Familien-Verbund",1,6
2022,11,"Rathaus",1,"Kreis 1",1,"Einpersonenhaushalt",1150,1150
2022,11,"Rathaus",1,"Kreis 1",4,"Zweipersonenhaushalt",304,608
2022,11,"Rathaus",1,"Kreis 1",5,"Ehepaar ohne Kinder",184,368
2022,11,"Rathaus",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",14,28
2022,11,"Rathaus",1,"Kreis 1",7,"Ein-Elternhaushalt",60,132
2022,11,"Rathaus",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",105,393
2022,11,"Rathaus",1,"Kreis 1",10,"Paar mit Kind(ern)",19,69
2022,11,"Rathaus",1,"Kreis 1",11,"Patchwork-Haushalt",8,26
2022,11,"Rathaus",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",78,287
2022,11,"Rathaus",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",15,68
2022,11,"Rathaus",1,"Kreis 1",14,"Generationenhaushalt",3,11
2022,12,"Hochschulen",1,"Kreis 1",1,"Einpersonenhaushalt",148,148
2022,12,"Hochschulen",1,"Kreis 1",4,"Zweipersonenhaushalt",39,78
2022,12,"Hochschulen",1,"Kreis 1",5,"Ehepaar ohne Kinder",28,56
2022,12,"Hochschulen",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",1,2
2022,12,"Hochschulen",1,"Kreis 1",7,"Ein-Elternhaushalt",6,13
2022,12,"Hochschulen",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",17,64
2022,12,"Hochschulen",1,"Kreis 1",10,"Paar mit Kind(ern)",7,23
2022,12,"Hochschulen",1,"Kreis 1",11,"Patchwork-Haushalt",2,8
2022,12,"Hochschulen",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",10,40
2022,12,"Hochschulen",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",4,17
2022,13,"Lindenhof",1,"Kreis 1",1,"Einpersonenhaushalt",365,365
2022,13,"Lindenhof",1,"Kreis 1",4,"Zweipersonenhaushalt",104,208
2022,13,"Lindenhof",1,"Kreis 1",5,"Ehepaar ohne Kinder",54,108
2022,13,"Lindenhof",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",2,4
2022,13,"Lindenhof",1,"Kreis 1",7,"Ein-Elternhaushalt",23,54
2022,13,"Lindenhof",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",38,142
2022,13,"Lindenhof",1,"Kreis 1",10,"Paar mit Kind(ern)",5,16
2022,13,"Lindenhof",1,"Kreis 1",11,"Patchwork-Haushalt",3,13
2022,13,"Lindenhof",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",20,76
2022,13,"Lindenhof",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",8,34
2022,14,"City",1,"Kreis 1",1,"Einpersonenhaushalt",133,133
2022,14,"City",1,"Kreis 1",4,"Zweipersonenhaushalt",55,110
2022,14,"City",1,"Kreis 1",5,"Ehepaar ohne Kinder",29,58
2022,14,"City",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",2,4
2022,14,"City",1,"Kreis 1",7,"Ein-Elternhaushalt",13,33
2022,14,"City",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",42,157
2022,14,"City",1,"Kreis 1",10,"Paar mit Kind(ern)",9,31
